customer_id,recency,frequency,monetary,r_score,f_score,m_score,segment
16783,457,1,391.95,1,1,2,Lost/Others
16784,40,5,896.53,2,2,2,Loyal Customers
16785,430,1,533.78,1,1,2,Lost/Others
16786,414,1,51.84,1,1,1,Lost/Others
16787,418,4,1035.43,1,2,3,At Risk
16788,144,5,1950.3,1,2,3,At Risk
16789,29,1,80.8,3,1,1,New Customers
16790,24,6,1545.62,3,2,3,Loyal Customers
16791,50,15,4038.69,2,3,3,Loyal Customers
16792,303,5,623.46,1,2,2,At Risk
16793,78,1,243.84,2,1,1,Lost/Others
16794,22,15,2090.91,3,3,3,Champions
16795,386,3,2492.39,1,1,3,Lost/Others
16796,110,1,305.62,1,1,2,Lost/Others
16797,414,5,1827.77,1,2,3,At Risk
16798,575,3,848.71,1,1,2,Lost/Others
16799,453,2,495.98,1,1,2,Lost/Others
16800,32,1,1201.49,2,1,3,Lost/Others
16801,184,4,1619.73,1,2,3,At Risk
16802,700,2,582.61,1,1,2,Lost/Others
16803,86,1,332.3,2,1,2,Lost/Others
16804,44,3,536.99,2,1,2,Lost/Others
16805,194,5,1097.24,1,2,3,At Risk
16806,124,4,801.49,1,2,2,At Risk
16807,163,6,2123.88,1,2,3,At Risk
16808,120,2,288.42,1,1,1,Lost/Others
16809,44,9,1727.43,2,2,3,Loyal Customers
16810,213,2,842.04,1,1,2,Lost/Others
16811,25,2,547.07,3,1,2,New Customers
16812,381,4,2392.0,1,2,3,At Risk
16813,29,10,1692.98,3,3,3,Champions
16814,35,36,12499.71,2,3,3,Loyal Customers
16815,474,2,410.97,1,1,2,Lost/Others
16816,124,4,417.06,1,2,2,At Risk
16817,23,13,2804.9,3,3,3,Champions
16818,31,11,3349.57,2,3,3,Loyal Customers
16819,486,2,182.59,1,1,1,Lost/Others
16820,116,1,497.61,1,1,2,Lost/Others
16821,402,1,113.35,1,1,1,Lost/Others
16822,707,1,181.39,1,1,1,Lost/Others
16823,248,7,2260.09,1,2,3,At Risk
16824,36,3,686.24,2,1,2,Lost/Others
16825,59,5,1826.89,2,2,3,Loyal Customers
16826,72,1,341.7,2,1,2,Lost/Others
16827,414,5,392.13,1,2,2,At Risk
16828,114,2,128.5,1,1,1,Lost/Others
16829,177,2,513.32,1,1,2,Lost/Others
16830,59,4,1207.5,2,2,3,Loyal Customers
16831,585,1,91.8,1,1,1,Lost/Others
16832,205,5,417.61,1,2,2,At Risk
16833,22,6,2409.04,3,2,3,Loyal Customers
16834,248,2,898.96,1,1,2,Lost/Others
16835,149,6,1538.41,1,2,3,At Risk
16836,60,4,782.37,2,2,2,Loyal Customers
16837,52,11,3170.98,2,3,3,Loyal Customers
16838,218,4,1159.61,1,2,3,At Risk
16839,29,44,22310.49,3,3,3,Champions
16840,624,2,139.85,1,1,1,Lost/Others
16841,57,12,4006.06,2,3,3,Loyal Customers
16842,121,3,1264.19,1,1,3,Lost/Others
16843,63,35,19571.43,2,3,3,Loyal Customers
16844,583,2,614.34,1,1,2,Lost/Others
16845,639,1,253.88,1,1,1,Lost/Others
16846,71,3,842.41,2,1,2,Lost/Others
16847,64,2,614.89,2,1,2,Lost/Others
16848,73,4,1411.62,2,2,3,Loyal Customers
16849,207,1,124.57,1,1,1,Lost/Others
16850,354,1,332.41,1,1,2,Lost/Others
16851,25,3,342.45,3,1,2,New Customers
16852,31,2,144.91,2,1,1,Lost/Others
16854,438,2,1408.96,1,1,3,Lost/Others
16855,44,2,328.4,2,1,2,Lost/Others
16856,35,3,358.49,2,1,2,Lost/Others
16857,463,1,352.8,1,1,2,Lost/Others
16858,389,10,4668.28,1,3,3,At Risk
16859,165,7,1932.41,1,2,3,At Risk
16860,473,3,1610.62,1,1,3,Lost/Others
16861,80,5,946.59,2,2,2,Loyal Customers
16862,568,4,662.33,1,2,2,At Risk
16863,52,3,998.52,2,1,2,Lost/Others
16864,455,2,409.25,1,1,2,Lost/Others
16865,422,1,130.95,1,1,1,Lost/Others
16866,161,3,207.74,1,1,1,Lost/Others
16867,710,1,76.74,1,1,1,Lost/Others
16868,415,3,393.39,1,1,2,Lost/Others
16869,43,4,825.42,2,2,2,Loyal Customers
16870,490,1,450.16,1,1,2,Lost/Others
16871,43,6,2812.34,2,2,3,Loyal Customers
16872,98,6,1213.13,1,2,3,At Risk
16873,25,12,14617.39,3,3,3,Champions
16874,400,1,217.74,1,1,1,Lost/Others
16875,88,11,4234.53,2,3,3,Loyal Customers
16876,424,1,136.01,1,1,1,Lost/Others
16877,33,6,853.72,2,2,2,Loyal Customers
16878,105,1,13.3,1,1,1,Lost/Others
16880,51,8,1840.86,2,2,3,Loyal Customers
16881,87,1,432.0,2,1,2,Lost/Others
16882,87,3,705.12,2,1,2,Lost/Others
16883,208,19,2396.59,1,3,3,At Risk
16884,58,4,1073.92,2,2,3,Loyal Customers
16885,36,4,710.74,2,2,2,Loyal Customers
16886,477,1,134.0,1,1,1,Lost/Others
16887,56,3,660.72,2,1,2,Lost/Others
16888,421,3,437.15,1,1,2,Lost/Others
16889,215,6,2530.9,1,2,3,At Risk
16890,497,3,285.41,1,1,1,Lost/Others
16891,22,11,2056.82,3,3,3,Champions
16892,22,7,762.1,3,2,2,Loyal Customers
16893,387,2,401.77,1,1,2,Lost/Others
16894,523,3,1324.06,1,1,3,Lost/Others
16895,85,5,1121.42,2,2,3,Loyal Customers
16896,576,1,103.95,1,1,1,Lost/Others
16897,320,2,289.78,1,1,1,Lost/Others
16898,47,5,1016.37,2,2,3,Loyal Customers
16899,28,8,1721.02,3,2,3,Loyal Customers
16900,37,3,887.11,2,1,2,Lost/Others
16901,750,1,204.26,1,1,1,Lost/Others
16902,137,1,1706.88,1,1,3,Lost/Others
16903,50,3,1062.28,2,1,3,Lost/Others
16904,25,21,5132.37,3,3,3,Champions
16905,26,17,5034.15,3,3,3,Champions
16906,102,7,1448.8,1,2,3,At Risk
16907,50,9,1707.9,2,2,3,Loyal Customers
16908,743,1,252.59,1,1,1,Lost/Others
16909,93,1,379.14,1,1,2,Lost/Others
16910,25,8,1510.06,3,2,3,Loyal Customers
16911,656,2,255.25,1,1,1,Lost/Others
16912,49,15,4480.31,2,3,3,Loyal Customers
16913,311,3,423.91,1,1,2,Lost/Others
16914,57,1,208.46,2,1,1,Lost/Others
16915,30,11,1543.18,3,3,3,Champions
16916,44,4,1123.4,2,2,3,Loyal Customers
16917,297,2,1857.83,1,1,3,Lost/Others
16918,70,16,3213.29,2,3,3,Loyal Customers
16919,177,24,5125.91,1,3,3,At Risk
16920,432,1,355.45,1,1,2,Lost/Others
16921,82,3,446.67,2,1,2,Lost/Others
16922,593,1,611.08,1,1,2,Lost/Others
16923,33,32,13378.36,2,3,3,Loyal Customers
16924,42,3,846.75,2,1,2,Lost/Others
16925,561,1,125.65,1,1,1,Lost/Others
16926,392,5,1421.35,1,2,3,At Risk
16927,136,3,543.05,1,1,2,Lost/Others
16928,101,29,4113.23,1,3,3,At Risk
16929,24,7,1295.39,3,2,3,Loyal Customers
16930,47,3,380.55,2,1,2,Lost/Others
16931,26,23,5233.62,3,3,3,Champions
16932,74,3,440.71,2,1,2,Lost/Others
16933,22,9,3181.25,3,2,3,Loyal Customers
16934,75,6,2110.99,2,2,3,Loyal Customers
16935,402,3,535.1,1,1,2,Lost/Others
16936,46,2,551.17,2,1,2,Lost/Others
16937,520,1,202.1,1,1,1,Lost/Others
16938,29,9,7043.18,3,2,3,Loyal Customers
16939,509,3,449.0,1,1,2,Lost/Others
16940,73,8,6427.66,2,2,3,Loyal Customers
16941,632,1,33.0,1,1,1,Lost/Others
16942,33,9,1920.59,2,2,3,Loyal Customers
16943,232,5,1299.49,1,2,3,At Risk
16944,630,1,101.36,1,1,1,Lost/Others
16945,42,33,8548.16,2,3,3,Loyal Customers
16946,404,5,1222.04,1,2,3,At Risk
16947,256,5,955.21,1,2,2,At Risk
16948,159,7,868.77,1,2,2,At Risk
16949,24,6,1286.27,3,2,3,Loyal Customers
16950,77,10,3784.37,2,3,3,Loyal Customers
16951,155,3,1277.75,1,1,3,Lost/Others
16952,130,5,798.78,1,2,2,At Risk
16953,51,1,20.8,2,1,1,Lost/Others
16954,21,20,6081.88,3,3,3,Champions
16955,205,6,1309.41,1,2,3,At Risk
16956,38,1,308.74,2,1,2,Lost/Others
16957,260,2,416.64,1,1,2,Lost/Others
16958,456,1,809.44,1,1,2,Lost/Others
16959,108,1,117.35,1,1,1,Lost/Others
16960,59,8,2043.43,2,2,3,Loyal Customers
16961,137,3,794.56,1,1,2,Lost/Others
16962,430,1,251.04,1,1,1,Lost/Others
16963,208,1,110.55,1,1,1,Lost/Others
16964,754,2,207.85,1,1,1,Lost/Others
16965,247,1,201.19,1,1,1,Lost/Others
16966,29,7,2154.97,3,2,3,Loyal Customers
16967,210,1,319.02,1,1,2,Lost/Others
16968,25,2,439.43,3,1,2,New Customers
16969,60,3,650.41,2,1,2,Lost/Others
16970,647,1,71.4,1,1,1,Lost/Others
16971,59,1,357.21,2,1,2,Lost/Others
16972,403,2,786.25,1,1,2,Lost/Others
16973,407,1,127.0,1,1,1,Lost/Others
16974,543,2,365.5,1,1,2,Lost/Others
16975,444,3,926.12,1,1,2,Lost/Others
16976,288,1,251.52,1,1,1,Lost/Others
16977,416,4,496.0,1,2,2,At Risk
16978,98,3,768.88,1,1,2,Lost/Others
16979,24,9,2859.74,3,2,3,Loyal Customers
16980,276,3,1473.33,1,1,3,Lost/Others
16982,81,1,384.06,2,1,2,Lost/Others
16983,33,11,3710.22,2,3,3,Loyal Customers
16984,109,9,10754.8,1,2,3,At Risk
16985,38,23,10923.16,2,3,3,Loyal Customers
16986,50,11,4888.75,2,3,3,Loyal Customers
16987,24,11,2535.9,3,3,3,Champions
16988,26,2,382.67,3,1,2,New Customers
16989,28,6,1133.25,3,2,3,Loyal Customers
16990,239,2,344.0,1,1,2,Lost/Others
16991,442,1,1041.21,1,1,3,Lost/Others
16992,31,13,5476.5,2,3,3,Loyal Customers
16993,484,2,1950.95,1,1,3,Lost/Others
16996,51,9,2123.61,2,2,3,Loyal Customers
16997,309,3,702.0,1,1,2,Lost/Others
16998,170,5,402.0,1,2,2,At Risk
16999,44,2,484.82,2,1,2,Lost/Others
17000,417,2,406.3,1,1,2,Lost/Others
17001,21,19,6640.8,3,3,3,Champions
17002,106,7,2571.55,1,2,3,At Risk
17003,423,4,830.16,1,2,2,At Risk
17004,67,4,2425.16,2,2,3,Loyal Customers
17005,491,2,742.36,1,1,2,Lost/Others
17006,25,8,1636.32,3,2,3,Loyal Customers
17007,71,7,1120.1,2,2,3,Loyal Customers
17008,450,1,81.36,1,1,1,Lost/Others
17009,572,1,242.06,1,1,1,Lost/Others
17010,39,1,195.36,2,1,1,Lost/Others
17011,51,3,671.7,2,1,2,Lost/Others
17012,746,1,384.16,1,1,2,Lost/Others
17014,29,3,586.33,3,1,2,New Customers
17015,49,3,1842.56,2,1,3,Lost/Others
17016,597,1,552.4,1,1,2,Lost/Others
17017,23,29,14110.61,3,3,3,Champions
17018,61,6,2287.7,2,2,3,Loyal Customers
17019,32,11,4012.2,2,3,3,Loyal Customers
17020,563,2,935.62,1,1,2,Lost/Others
17021,463,6,1182.22,1,2,3,At Risk
17022,52,2,260.0,2,1,1,Lost/Others
17023,438,3,800.18,1,1,2,Lost/Others
17024,66,3,95.85,2,1,1,Lost/Others
17025,81,5,1510.64,2,2,3,Loyal Customers
17026,206,3,208.98,1,1,1,Lost/Others
17027,99,9,1327.11,1,2,3,At Risk
17028,602,3,1593.83,1,1,3,Lost/Others
17029,131,7,2137.3,1,2,3,At Risk
17030,84,1,146.87,2,1,1,Lost/Others
17031,32,6,2773.85,2,2,3,Loyal Customers
17032,568,8,3004.6,1,2,3,At Risk
17033,107,4,1332.79,1,2,3,At Risk
17034,37,5,1283.92,2,2,3,Loyal Customers
17035,266,4,613.59,1,2,2,At Risk
17036,404,1,176.9,1,1,1,Lost/Others
17037,108,1,1267.32,1,1,3,Lost/Others
17038,51,2,743.17,2,1,2,Lost/Others
17039,625,1,1954.99,1,1,3,Lost/Others
17040,158,2,463.25,1,1,2,Lost/Others
17041,47,6,1686.28,2,2,3,Loyal Customers
17042,23,5,1044.38,3,2,3,Loyal Customers
17043,53,8,2616.55,2,2,3,Loyal Customers
17044,46,12,11962.3,2,3,3,Loyal Customers
17045,134,5,827.68,1,2,2,At Risk
17046,178,5,1906.07,1,2,3,At Risk
17047,106,6,2289.23,1,2,3,At Risk
17048,138,7,2071.68,1,2,3,At Risk
17049,23,19,9947.48,3,3,3,Champions
17050,117,11,4691.79,1,3,3,At Risk
17051,215,4,714.39,1,2,2,At Risk
17052,49,1,413.75,2,1,2,Lost/Others
17053,151,1,498.48,1,1,2,Lost/Others
17054,49,5,1356.33,2,2,3,Loyal Customers
17055,466,1,239.55,1,1,1,Lost/Others
17056,759,1,128.6,1,1,1,Lost/Others
17057,617,1,294.74,1,1,1,Lost/Others
17058,102,3,1179.89,1,1,3,Lost/Others
17059,50,9,5602.53,2,2,3,Loyal Customers
17060,287,1,234.24,1,1,1,Lost/Others
17061,94,11,5232.23,1,3,3,At Risk
17062,334,6,1208.22,1,2,3,At Risk
17063,42,13,3638.53,2,3,3,Loyal Customers
17064,79,3,859.35,2,1,2,Lost/Others
17065,658,2,194.7,1,1,1,Lost/Others
17066,747,1,228.34,1,1,1,Lost/Others
17067,745,3,454.54,1,1,2,Lost/Others
17068,33,47,9161.08,2,3,3,Loyal Customers
17069,49,14,5794.28,2,3,3,Loyal Customers
17070,135,2,445.32,1,1,2,Lost/Others
17071,49,13,3801.2,2,3,3,Loyal Customers
17072,646,1,282.05,1,1,1,Lost/Others
17073,38,4,1446.09,2,2,3,Loyal Customers
17074,583,1,203.05,1,1,1,Lost/Others
17075,38,10,2241.73,2,3,3,Loyal Customers
17076,57,6,1242.75,2,2,3,Loyal Customers
17077,599,1,306.0,1,1,2,Lost/Others
17078,57,2,378.2,2,1,2,Lost/Others
17079,99,1,118.8,1,1,1,Lost/Others
17080,43,7,957.53,2,2,2,Loyal Customers
17081,46,6,964.39,2,2,2,Loyal Customers
17082,54,6,4732.03,2,2,3,Loyal Customers
17083,130,9,4049.79,1,2,3,At Risk
17084,56,3,5202.97,2,1,3,Lost/Others
17085,144,28,7891.41,1,3,3,At Risk
17086,28,6,2050.08,3,2,3,Loyal Customers
17087,758,1,221.53,1,1,1,Lost/Others
17088,49,4,1991.01,2,2,3,Loyal Customers
17089,407,1,128.45,1,1,1,Lost/Others
17090,25,13,3149.48,3,3,3,Champions
17091,23,19,7811.1,3,3,3,Champions
17092,71,11,5594.96,2,3,3,Loyal Customers
17093,613,1,235.88,1,1,1,Lost/Others
17094,343,2,402.2,1,1,2,Lost/Others
17095,43,7,2572.25,2,2,3,Loyal Customers
17096,36,11,3759.18,2,3,3,Loyal Customers
17097,23,9,1340.45,3,2,3,Loyal Customers
17098,402,3,591.07,1,1,2,Lost/Others
17099,554,1,582.17,1,1,2,Lost/Others
17100,39,2,971.74,2,1,2,Lost/Others
17101,31,7,2507.05,2,2,3,Loyal Customers
17102,282,1,25.5,1,1,1,Lost/Others
17103,743,1,424.3,1,1,2,Lost/Others
17104,444,1,474.03,1,1,2,Lost/Others
17105,180,2,665.78,1,1,2,Lost/Others
17106,410,1,491.23,1,1,2,Lost/Others
17107,54,10,16075.42,2,3,3,Loyal Customers
17108,684,1,174.95,1,1,1,Lost/Others
17109,50,8,1295.46,2,2,3,Loyal Customers
17110,186,3,510.7,1,1,2,Lost/Others
17111,68,2,476.58,2,1,2,Lost/Others
17112,523,1,205.17,1,1,1,Lost/Others
17113,595,6,2322.59,1,2,3,At Risk
17114,26,8,808.62,3,2,2,Loyal Customers
17115,29,7,2761.49,3,2,3,Loyal Customers
17116,669,1,389.78,1,1,2,Lost/Others
17117,309,1,116.2,1,1,1,Lost/Others
17118,338,1,157.02,1,1,1,Lost/Others
17119,24,2,606.91,3,1,2,New Customers
17120,254,1,307.46,1,1,2,Lost/Others
17121,423,1,314.74,1,1,2,Lost/Others
17122,140,4,570.5,1,2,2,At Risk
17123,182,3,977.17,1,1,2,Lost/Others
17124,206,1,298.89,1,1,1,Lost/Others
17125,71,1,259.35,2,1,1,Lost/Others
17126,173,9,2070.44,1,2,3,At Risk
17127,449,5,1155.03,1,2,3,At Risk
17128,355,1,157.09,1,1,1,Lost/Others
17129,541,1,31.85,1,1,1,Lost/Others
17131,26,5,2463.17,3,2,3,Loyal Customers
17132,473,2,1272.8,1,1,3,Lost/Others
17133,36,12,14622.33,2,3,3,Loyal Customers
17134,127,3,637.1,1,1,2,Lost/Others
17135,37,10,1954.16,2,3,3,Loyal Customers
17136,683,1,231.68,1,1,1,Lost/Others
17137,437,6,1133.63,1,2,3,At Risk
17138,296,7,4417.27,1,2,3,At Risk
17139,36,25,19584.46,2,3,3,Loyal Customers
17140,268,1,465.32,1,1,2,Lost/Others
17141,439,4,754.33,1,2,2,At Risk
17142,260,4,1283.75,1,2,3,At Risk
17143,438,2,924.11,1,1,2,Lost/Others
17144,22,2,984.57,3,1,2,New Customers
17145,533,4,3120.91,1,2,3,At Risk
17146,126,13,5860.24,1,3,3,At Risk
17147,43,9,3199.95,2,2,3,Loyal Customers
17148,72,1,124.88,2,1,1,Lost/Others
17149,472,1,143.1,1,1,1,Lost/Others
17150,397,6,1375.65,1,2,3,At Risk
17151,756,1,231.9,1,1,1,Lost/Others
17152,215,4,2016.5,1,2,3,At Risk
17153,45,1,213.78,2,1,1,Lost/Others
17154,96,1,329.34,1,1,2,Lost/Others
17155,38,7,892.46,2,2,2,Loyal Customers
17156,512,1,591.87,1,1,2,Lost/Others
17157,28,19,5151.9,3,3,3,Champions
17158,53,5,1980.0,2,2,3,Loyal Customers
17159,42,5,2099.59,2,2,3,Loyal Customers
17160,52,17,10209.16,2,3,3,Loyal Customers
17161,465,1,856.01,1,1,2,Lost/Others
17162,49,10,1715.46,2,3,3,Loyal Customers
17163,42,4,699.78,2,2,2,Loyal Customers
17164,53,7,2467.35,2,2,3,Loyal Customers
17165,305,6,1794.32,1,2,3,At Risk
17166,59,2,206.34,2,1,1,Lost/Others
17167,400,3,867.11,1,1,2,Lost/Others
17168,519,1,400.2,1,1,2,Lost/Others
17169,78,3,1156.73,2,1,3,Lost/Others
17170,395,2,178.68,1,1,1,Lost/Others
17171,310,2,384.59,1,1,2,Lost/Others
17172,99,3,956.57,1,1,2,Lost/Others
17173,26,8,3766.6,3,2,3,Loyal Customers
17174,238,1,59.9,1,1,1,Lost/Others
17175,65,4,1443.69,2,2,3,Loyal Customers
17176,222,3,902.32,1,1,2,Lost/Others
17177,526,1,119.5,1,1,1,Lost/Others
17178,752,1,436.71,1,1,2,Lost/Others
17179,199,6,1507.26,1,2,3,At Risk
17180,77,11,2256.98,2,3,3,Loyal Customers
17181,78,3,465.37,2,1,2,Lost/Others
17182,443,2,321.3,1,1,2,Lost/Others
17183,28,6,3347.31,3,2,3,Loyal Customers
17184,590,2,198.41,1,1,1,Lost/Others
17185,612,3,229.46,1,1,1,Lost/Others
17186,67,2,144.0,2,1,1,Lost/Others
17187,247,2,467.71,1,1,2,Lost/Others
17188,32,13,4592.93,2,3,3,Loyal Customers
17189,127,5,957.63,1,2,2,At Risk
17190,79,7,1743.04,2,2,3,Loyal Customers
17191,49,15,4836.05,2,3,3,Loyal Customers
17192,557,1,77.83,1,1,1,Lost/Others
17193,56,9,2310.04,2,2,3,Loyal Customers
17194,294,3,812.5,1,1,2,Lost/Others
17195,676,1,562.98,1,1,2,Lost/Others
17196,448,1,352.9,1,1,2,Lost/Others
17197,50,1,1013.01,2,1,3,Lost/Others
17198,44,3,1213.88,2,1,3,Lost/Others
17199,603,1,145.12,1,1,1,Lost/Others
17200,408,4,356.71,1,2,2,At Risk
17201,74,4,1242.04,2,2,3,Loyal Customers
17202,441,1,160.65,1,1,1,Lost/Others
17203,56,10,5575.88,2,3,3,Loyal Customers
17204,196,9,5504.69,1,2,3,At Risk
17205,74,3,999.35,2,1,2,Lost/Others
17206,74,1,204.24,2,1,1,Lost/Others
17207,673,1,303.22,1,1,2,Lost/Others
17208,416,1,115.35,1,1,1,Lost/Others
17209,670,3,611.6,1,1,2,Lost/Others
17210,413,1,253.37,1,1,1,Lost/Others
17211,47,13,4046.65,2,3,3,Loyal Customers
17212,274,3,794.41,1,1,2,Lost/Others
17213,61,13,5182.3,2,3,3,Loyal Customers
17214,81,6,1069.12,2,2,3,Loyal Customers
17215,485,1,186.15,1,1,1,Lost/Others
17216,575,1,65.05,1,1,1,Lost/Others
17217,255,2,218.0,1,1,1,Lost/Others
17218,25,18,4192.68,3,3,3,Champions
17219,52,2,259.13,2,1,1,Lost/Others
17220,45,21,4481.75,2,3,3,Loyal Customers
17221,28,5,978.52,3,2,2,Loyal Customers
17222,86,6,1605.01,2,2,3,Loyal Customers
17223,331,3,873.53,1,1,2,Lost/Others
17224,522,1,100.86,1,1,1,Lost/Others
17225,602,1,131.15,1,1,1,Lost/Others
17226,329,3,900.12,1,1,2,Lost/Others
17227,39,12,2022.03,2,3,3,Loyal Customers
17228,36,13,3177.24,2,3,3,Loyal Customers
17229,117,2,318.76,1,1,2,Lost/Others
17230,285,18,9924.95,1,3,3,At Risk
17231,33,25,7197.04,2,3,3,Loyal Customers
17232,23,2,421.52,3,1,2,New Customers
17233,56,3,560.86,2,1,2,Lost/Others
17234,203,1,149.89,1,1,1,Lost/Others
17235,46,8,1904.88,2,2,3,Loyal Customers
17236,33,12,1929.26,2,3,3,Loyal Customers
17237,32,4,1002.08,2,2,3,Loyal Customers
17238,23,32,7783.1,3,3,3,Champions
17239,333,4,1189.45,1,2,3,At Risk
17240,617,1,130.6,1,1,1,Lost/Others
17241,406,12,2744.14,1,3,3,At Risk
17242,129,5,2889.28,1,2,3,At Risk
17243,22,69,20889.86,3,3,3,Champions
17244,74,5,1826.04,2,2,3,Loyal Customers
17245,225,2,371.63,1,1,2,Lost/Others
17246,567,2,38.92,1,1,1,Lost/Others
17247,36,1,282.19,2,1,1,Lost/Others
17248,141,2,546.16,1,1,2,Lost/Others
17249,449,1,68.03,1,1,1,Lost/Others
17250,24,2,384.52,3,1,2,New Customers
17251,383,3,812.43,1,1,2,Lost/Others
17252,137,2,353.86,1,1,2,Lost/Others
17253,39,1,178.26,2,1,1,Lost/Others
17254,25,3,470.73,3,1,2,New Customers
17255,61,4,799.13,2,2,2,Loyal Customers
17256,128,5,498.93,1,2,2,At Risk
17257,457,2,192.73,1,1,1,Lost/Others
17258,417,2,417.3,1,1,2,Lost/Others
17259,169,6,1889.34,1,2,3,At Risk
17260,432,1,120.95,1,1,1,Lost/Others
17261,530,1,230.44,1,1,1,Lost/Others
17262,73,11,2757.62,2,3,3,Loyal Customers
17263,229,1,63.44,1,1,1,Lost/Others
17264,445,1,279.59,1,1,1,Lost/Others
17265,159,2,562.9,1,1,2,Lost/Others
17266,23,5,517.73,3,2,2,Loyal Customers
17267,148,2,317.62,1,1,2,Lost/Others
17268,128,11,1733.89,1,3,3,At Risk
17269,406,1,537.46,1,1,2,Lost/Others
17270,490,2,604.4,1,1,2,Lost/Others
17271,757,1,210.39,1,1,1,Lost/Others
17272,63,4,2148.63,2,2,3,Loyal Customers
17273,445,1,141.12,1,1,1,Lost/Others
17274,56,2,577.38,2,1,2,Lost/Others
17275,404,1,114.52,1,1,1,Lost/Others
17276,423,1,508.39,1,1,2,Lost/Others
17277,248,2,1065.35,1,1,3,Lost/Others
17278,262,2,271.24,1,1,1,Lost/Others
17279,78,1,187.83,2,1,1,Lost/Others
17280,459,1,118.86,1,1,1,Lost/Others
17281,395,6,797.85,1,2,2,At Risk
17282,151,5,2339.66,1,2,3,At Risk
17283,399,1,188.46,1,1,1,Lost/Others
17284,81,8,2793.16,2,2,3,Loyal Customers
17285,649,2,428.34,1,1,2,Lost/Others
17286,42,3,395.48,2,1,2,Lost/Others
17287,47,21,4111.96,2,3,3,Loyal Customers
17288,30,11,2499.98,3,3,3,Champions
17289,52,9,2079.39,2,2,3,Loyal Customers
17290,24,8,1501.44,3,2,3,Loyal Customers
17291,329,1,550.8,1,1,2,Lost/Others
17292,493,2,271.75,1,1,1,Lost/Others
17293,29,17,3774.23,3,3,3,Champions
17294,690,2,467.79,1,1,2,Lost/Others
17295,49,3,556.95,2,1,2,Lost/Others
17296,751,1,338.13,1,1,2,Lost/Others
17297,38,1,131.78,2,1,1,Lost/Others
17298,122,5,957.56,1,2,2,At Risk
17299,32,6,1016.08,2,2,3,Loyal Customers
17300,411,2,393.64,1,1,2,Lost/Others
17301,42,2,330.43,2,1,2,Lost/Others
17302,35,5,1135.63,2,2,3,Loyal Customers
17303,382,1,250.04,1,1,1,Lost/Others
17304,555,1,111.5,1,1,1,Lost/Others
17305,669,1,2135.46,1,1,3,Lost/Others
17306,31,21,9782.35,2,3,3,Loyal Customers
17307,416,11,3999.89,1,3,3,At Risk
17308,414,2,4511.76,1,1,3,Lost/Others
17309,116,3,330.59,1,1,2,Lost/Others
17310,408,2,1025.1,1,1,3,Lost/Others
17311,99,6,3566.56,1,2,3,At Risk
17312,159,3,644.3,1,1,2,Lost/Others
17313,52,1,2328.84,2,1,3,Lost/Others
17314,45,17,4904.43,2,3,3,Loyal Customers
17315,22,43,9650.6,3,3,3,Champions
17316,441,1,124.45,1,1,1,Lost/Others
17317,67,3,2600.34,2,1,3,Lost/Others
17318,746,1,164.28,1,1,1,Lost/Others
17319,690,1,29.1,1,1,1,Lost/Others
17320,121,6,2895.77,1,2,3,At Risk
17321,29,6,1741.18,3,2,3,Loyal Customers
17322,397,5,922.59,1,2,2,At Risk
17323,36,12,1565.59,2,3,3,Loyal Customers
17324,38,12,2301.87,2,3,3,Loyal Customers
17325,301,3,609.57,1,1,2,Lost/Others
17326,429,2,321.95,1,1,2,Lost/Others
17327,430,2,152.35,1,1,1,Lost/Others
17328,694,1,104.7,1,1,1,Lost/Others
17329,35,5,1004.43,2,2,3,Loyal Customers
17330,43,4,423.8,2,2,2,Loyal Customers
17331,144,1,175.2,1,1,1,Lost/Others
17332,549,5,838.27,1,2,2,At Risk
17333,106,1,494.25,1,1,2,Lost/Others
17334,323,3,635.15,1,1,2,Lost/Others
17335,404,2,508.0,1,1,2,Lost/Others
17336,493,1,81.12,1,1,1,Lost/Others
17337,172,4,2027.87,1,2,3,At Risk
17338,38,17,12142.57,2,3,3,Loyal Customers
17339,115,3,362.36,1,1,2,Lost/Others
17340,50,18,22404.82,2,3,3,Loyal Customers
17341,177,5,1889.83,1,2,3,At Risk
17342,400,4,1227.54,1,2,3,At Risk
17343,376,6,1259.94,1,2,3,At Risk
17344,67,2,468.11,2,1,2,Lost/Others
17345,36,10,1604.68,2,3,3,Loyal Customers
17346,24,26,5323.0,3,3,3,Champions
17347,107,1,228.96,1,1,1,Lost/Others
17348,35,9,2476.41,2,2,3,Loyal Customers
17349,200,5,852.25,1,2,2,At Risk
17350,29,7,1906.04,3,2,3,Loyal Customers
17351,57,12,1988.23,2,3,3,Loyal Customers
17352,717,1,36.25,1,1,1,Lost/Others
17353,150,4,3242.0,1,2,3,At Risk
17354,71,4,3143.46,2,2,3,Loyal Customers
17355,407,1,285.11,1,1,1,Lost/Others
17356,332,5,946.47,1,2,2,At Risk
17357,45,2,388.14,2,1,2,Lost/Others
17358,324,5,866.05,1,2,2,At Risk
17359,32,2,284.46,2,1,1,Lost/Others
17360,38,6,1231.38,2,2,3,Loyal Customers
17361,70,5,880.64,2,2,2,Loyal Customers
17362,260,7,1024.04,1,2,3,At Risk
17363,416,3,940.86,1,1,2,Lost/Others
17364,21,28,12070.42,3,3,3,Champions
17365,33,15,8224.98,2,3,3,Loyal Customers
17366,453,2,1096.24,1,1,3,Lost/Others
